id,comment,label
6913,මේ වගේ දේශද්‍රෝහී කතා කියන patta වේසියෝ.මුන්ට හූකන්න ඕනේ මී හරක් පයියකින් කටට.,1
6914,මේ වගේ බෞද්ධ උතුමි රටකට බනින පට්ටි බැල්ලියෝන්ට තමයි ඉස්සෙල්ලම කෝරෝනා හැදෙන්න ඕනි. වැදපන් මේ රටේ ඉන්න පොලිසියටයි මුලු අපෙ හමුදාවට ම උබ මේ රටට ආවේ නැති එකට සතුටුයි තොගේ පවුලේ ඉන්න ඔක්කොම එවුන් ඔහෙම මැරිලා පල තෝ ඉපදුනේ කොහෙද කියලා තොට අමතකද මේ වගේ රටක ඉපදිලා මේ රටේම මැරෙන එක පිනක් යකෝ තො කතා කරන විදිහේනම තේරෙනවා තො පට්ටිම පටිට බඩුවක් මේ උතුම් රටට බනින උන්ට ඊලග ආත්මෙදි රටක් ජාතියක් නැති එවුන් වෙලා ඉපදෙන්න ඕනි,1
6915,මේ වගේ මිනිසුන් ඔය රටට ගිහින් තමා ඒ රටත් විනාෂ වි තියෙන්නෙ පවු ලස්සන ජිවිත නමුත් ලොකයේ කොහෙත් ඔය සියලු දෙනා ගියාට ලන්කාවේ ඔයාට ගොලක් දෙ නොලබුනත් අපේ අහිනසක අම්මාට බනින්න එපා එයා අමතක කරන්නත් එපා අදරෙන් ඔයාට පොපුවන් විදියට රැක බලාගන්න ලක්මව අපස කරන්න පා ලොකය ඉදිරියේ අපි වැරදි විදියට හැසිරිම වැරදි .,0
6916,මේ වගේ මිනිස්සු නොදකින්,1
6917,මේ වගේ මෝඩ මව් බිමට ගරහන උන්ට ලංකාවට එන්න ලැබෙන්නෙත් එපා,1
6918,මේ වගේ වැදගත් වෙලාවක මේ වගේ හරක් fb eken promte කරන්න එපා..,1
6919,මේ වශ්‍යාවිය මේ රටේ ඉප්දිච්ච එකත් රටේ කරුමයක්.මේ රටෙන් පිටරට රැකියාවට ගිය ලාංකිකයන්ට මේ ගෑනි අවමානයක් .මේ හැති වාල් කමේ ගිහින් රටට අපහාහාස කරන පට්ට පදුරු වේසවියක්.නිවැරදි ජන්මයක් නැති අවජාතක එකියක් විය හැකියි.,1
6920,මේ වසංගතය පොඩ්ඩක් පහ වෙනකං ඉන්නෙ.. තමුන් ඉපදුණු මව් බිමට සාප කරන තමාව ලංකාවට ගෙන්වා දඩුවම් කරන හැටි අප දන්නෙමු.,0
6921,"මේ වසංගතය මේ පුංචි දිවයිනෙන් තුරන් කීරිමට ගරු ඔබතුමන් ඇතුලු අපේ ත්‍රිවිධ හමුදාවත්, සියලුම වෛද්‍යවරුන් හෙද හෙදියන් PHI මහත්වරුන් ගන්නා සෑම උත්සාහයක්ම,පියවරක්ම තෙරැවන්ගේ අපිරිමිත ගුණ සමුදායේ බලයෙන් සර්වප්‍රකාරයෙන්ම සාර්ථක වේවා..ඔබ සියලුදෙනාම නිදුක් වේවා..නීරෝගී වේවා.. ",0
6922,මේ වාගෙ ඒවා share කරන්න එපා.,0
6923,මේ වාගෙ පක්කු නිසා උඹල වාගෙ හොඳ කොල්ලොන්ටත් තැනක් නැති වෙනව,1
6924,මේ වාගේ කාලකන්නි න් කිසි දිනක ග්‍රි ලංකාව වැනි රටකට ප්‍රාර්ථනා නොකරමු,1
6925,මේ වැඩසටහන මූල සිට බැලුව...මේ වචන ටික හදවතටම දැනුන...ඔබ මේ සටන අත් නොහැර ඉදිරියටම යන්න......කිසිවකු ඔබගේ සිත් රිදීමක් සිදුකරන දේ කියා ඇතත් ඒය සමස්ථ රට වෙනුවෙන් අමතක කර අතට ගත් ධඡය බිම නොතබන්න........ඔබ වැනි අය මේ කරන සටන අත් හරින තැන සිට අපේ රට අවසන්...,0
6926,මේ වැසිකිලිය දාන්න එපා බන් නිකරැනේ ලේ උණු වෙනවා,1
6927,"මේ විදිහට දිවා රෑ අප වෙනුවෙන් කැපකිරීම් කරන ඔබතුමා සමාන කිරීමට ලෝකයේ කිසිම රටක නායකයෙකු නැතැයි මගේ හැඟීම. දළඳා හාමුදුරුවන්ගෙ ආශිර්වාදය , පිහිට ආරක්ෂාව ලැබේවායි ප්‍රාර්ථනා කරන්නෙමි.",0
6928,මේ විශේෂඥ වෛද්‍ය තුමිය කියන කතාව සහතික ඇත්ත,0
6929,මේ විශ්වයේ මම ආදරයම කරන චරිත දෙකක් ! කායික මානසික නීරෝගී සුවය දීර්ඝායුශ ලැබේවා දෙදෙනාටම! ️,0
6930,මේ වෙස පකිච්චි ජාතක උනේ මේ රටේ කියන එක අමතක උනේ පවර් එක නිසානේ.හුත්ති ලංකාවට වර බලන්න.,1
6931,මේ වෙසි කොයේද මෙ ජාවත්ත පාරේ පෙට්ටි කඩයක් කරලා සුද්දෙක්ට අල්ලා ළමයි අදාගෙන අපේ රට ගැන මෙ විදියට කතා කරන්නේ ් 8156 දැනට මැරිලා අපේ රටේ දැනට කිසිම කෙනෙක් මැරිලා නැහැ අපේ රට බුදුන්ගේ දේශයයි මේකි ලංකාවේ ඉටියානම් අපි දන්නවා කරන වැඩේ අපේ රට ගැන මේකි හෙරෙන් ඉතාලියට ගිල්ලා ...පට්ට වෙසි මම දෙයියන්ගේ ඉල්ලන්නේ තොට ලංකාවට එ්න්න සිද්ද වෙයන් ....,1
6932,මේ වෙිසිගෙ කටට රීලත් මදි . කොරොනා වලින් මැරෙන ලන්කාවෙ ගැනි වෙයන්.,1
6933,මේ වේස බැල්ලිට කොරොනා හැදියන් කියලා පාර්තනා කරමු අපි ඔක්කොම,1
6934,මේ වේසාවිට කරයෙක් හොදට හු.... තියෙන්නේ ඒකයි කට එච්චරම සද්දෙ ඟගෙන් දිය බිබී මුහුදට ආවඩන වේසියක්,1
6935,මේ වේසාවිය කවුද බං බලෙන් එවපු එකා...,1
6936,මේ වේසි ලංකාවේ කොහෙද කියලා හොයන්න හැමෝම එකතු වෙලා,1
6937,මේ වේසිට තියෙන්නේ යුරෝවල ඌස්නේ බැල්ලී,1
6938,මේ ව්‍යසනයෙන් රට ගොඩ ගැනීමට ගන්නා ව්‍යායාමය සාර්ථක වේවා! !!!,0
6939,"මේ ව්‍යසනයේදි ඔබතුමා ,අගමැතිතුමා ඇතුළු රජය මැදිහත් වන ආකාරය ගැන අපගේ ප්‍රණාමය .අනිකුත් රටවල් හා සැසදීමේදි අප රට කුඩා වුවත් ගත් ක්‍රියාමාර්ග ප්‍රශංසනීයයි.මානුෂිකයි.",0
6940,මේ ශ්‍රී ලංකාවෙ ඉපදුන කෙනෙක් නෙවෙයි එච්චරයි,0
6941,"මේ ශ්‍රී ලංකාවේ තහනම් කරපු අවජාතක සංවිධානයක් සහ අන්තවාදී,ත්‍රස්තවාදි සංවිධානයක් කව්ද මුන්ට මේ විදිහට Video Releas කරන්න අවසරය දීලා තියෙන්නේ මේ කාලකන්නියත් කාගේ දේශපාලන න්‍යාය පත්‍රයකට වැඩ කරන අපතයේක් මේවා කියන්න මූ විද්‍යාඥයේක්ද පොලියට විසින් වහාම අත්අඩංගුවට ගන්න ක්‍රියාත්මක කරන්න",1
6942,"මේ සැරේ චන්දෙ දාන්න ගම්පහින් හොද මී හරකෙක් හොය හොයා හිටියේ,,,, මේ ඉන්නේ,,,,",1
6943,"මේ සියලු කරුණු කාරණා දළදා සමිඳු පිහිටෙන් සාර්ථක එකක්ම වේවා ,ඔබතුමාගේ හිතට සැනසිලිදායක පුවත් මවුබිමෙන් දිනපතා ඔබටඇසේවා ඔබට දළදා සමිදු පිහිටයි හැකි ඉක්මනින් මගේ පින්බිමෙන් මේ සියලු උවදුරු දුරු වේවා මව්බිම සැමට සෙත ශාන්තිය උදාවේවා",0
6944,මේ සේරටම වගකියන්න ඔන අර ගල් මූසල හකීම් ඌ කැගැහුවට පස්සේ තමයි මුන් ඔක්කොම උඩු බුරන්න පටන් ගත්තේ,1
6945,මේ හැමදේම අපි වෙනුවෙන් නේ. සියලු දෙනාම නීරෝගී වේවා! තෙරුවන් සරණයි!,0
6946,මේ හුත්තාට.....,1
6947,මේ හුත්තිගෙ නම දන්නවනම් කවුරු හරි මෙන්ශන් කරපන් හුත්තිට කියා දෙන්න ටිකක්.කාලකන්නි වෙස හුත්ති තොට කොරොනාම හැදිලම වැලලියන්.තොගෙ මළ කද මෙහෙ අරන් ⁣එන්න අහවල් පකකටද හුත්ති මෙහෙ ගෙනවත් බල්ලොන්ට කන්න දානවා ඇරෙන්න තොපි වගෙ උන් වලලන්නවත් වැඩක් නෑ.පට්ට හුත්තිගෙ කට තමයි වැඩේ කියන්නෙ තොගෙ කට හොදයි ලැට් කටකට තියලා රෙන්න ඒ තරම් කාලකන්නි වෙස හුත්තියෙක්.වැලලියන් හුත්තියෙ තොට කොරොනම හැදිලා.උබ අහු වෙන්න ලංකාවේ හිටියනම් දෙපාරක් හිතන්නැ හොයාගෙන එන්නෙ තො.මේ හුත්තිගෙ නම දන්න එකෙක් ඉන්නවනම් වමෙන්ශන් කරපන්,1
6948,මේ හුත්තිගේ fb account එකක් තියේද හුකෝලා ගන්න.,1
6949,මේ හුත්තිට පෝලිමක් දාන්න තියෙන්නේ පරට්ටි,1
6950,මේ හුත්‍තී දැකල එපා වෙලා,1
6951,"මේ,ඔයාද precident?එහෙනම් කොරෝනා වනසනවකෝ!නොදකින් කට කොමඩ් එකක් වගේ,",1
6952,මේ.. අපිට දැන් ඉන්නවා හොඳ ජනාදිපති කෙනෙක්.. සුදුස්සන්‍ට වැඩ භාරදීලා තියෙනවා.. ඔයා පාඩුවේ ඉන්න..,1
6953,මේ...ශ්‍රි ලාංකීය ජාතික අභිමානය ...,0
6954,මේඒඒ.....පොඩ් නංගි ඔයාආආ... ලොකූඋ..ඉතාලිකාරයෙකුට කියලා පු...පැලේඒඒඒන්න ඇරගන්න එතකොට ඔය ලෙඩේ සනීප වෙයි..,1
6955,මේක අපිට ජයග්‍රහනය කරන්න පුළුවන්. ජනාධිපතිතුමනි! අපි ඔබ සමගයි.,0
6956,මේක අහගනින් යාලුවා...උඹලට මේ comments එක පෙනෙයි.හැබැයි රට මේ වගේ තත්යෙක තියෙද්දි බොරඅවට දගලන්න එපා . ජාත්වාදේ තියාගෙන හුත්ත,1
6957,මේක ආතල් එකට අරන් හිනා උන හැමෝටම ඔක්සිජන් අවම ස්වසන ආබාධ ඇති වී...මරනෙන් පසු....උපදින ආත්මයක් ගානේ..පෙරේත උප්පත්තියක් ලබා...අදික පිපාසාවේන් ජලය සොයා යන සෑම විටකම මිරිගුවක් දිස් වී......සසර බිය හා ගහකොළක වටිනාකම දැනේවා....ඔවුන් වැන්න උන් ඔටුවන්ව ඉපදී සහරා ප්ලෑශ් නොව..සහරා වැනි කාන්තාර වල උපදීවා..තවද මේ ගස් හිටවන පිං බලයෙන් ඇතුලු සියලුම සාමාජිකයන්...නිදුක් නිරෝගී වේවා,0
6958,මේක ඇයගේ හැදියාවේ ප්‍රශ්න යක්,0
6959,මේක කලින්ම කරන්න තිබුණා නම් වඩාත් හොඳයි. සෞඛ්‍ය සම්බන්ධ තීරණ ගැනීමේදී සියලු පාර්ශවවල අදහස් විමසා නැවත විමර්ශනය කර ඔබතුමාගේ තීරණ ්‍රියාවේ යොදවන්න. ලෝකයේ කොහෙවත් නැති ෞඛ්‍ය පද්ධතියක් ලංකාවෙ තියෙන්නෙ.,0
6960,"මේක කියනවට සොරි, ඒත් තාත්තාගෙන් අහං එයාව හොස්පිටල් එකෙදිවත් මාරු වෙලා නැද්ද කියල.. ",0
6961,මේක කොහෙද තියෙන්නේ,0
6962,මේක දෙමළ සහ හින්දි වලට සුපිරියට හඬකවාගන්න පුලුවන් නම් අපේ අල්ලපු රටේ මිලියන් ගානක් ජනතාවට ත් දැනුවත් වෙන්න තිබුනා...,0
6963,මේක දෙමළෙනුත් දාන්න බැරිද?,0
6964,මේක දේශපාලන රැස්වීම් නොවෙයි. මිනිසාව වහලෙක් නොව මිනිසක් බව සිතන්න.පලමුව හුස්ම ගන්න.ධෙවනුව කථා කරන්න.,0
6965,මේක දේශපාලනය නෙමෙයි.මේක මුලු ලෝකෙම තියෙන ප්‍රශ්ණයක්.කට පියාගෙන ඉන්ඩ.අපි දන්නවා සහරාන්ලාගේ ප්‍රශ්ණයේදී කරපු දේ.,1
6966,මේක නං විහිලුවක් වෙන්න බෑ,0
6967,මේක නම් ආන්සර් කරලා හිතට ගන්නම ඕන කෝල් එකක් !!! ස්තූතියි ලකා ඇතුළු කූඹි ගුලට !!!,0
6968,මේක පට්ටයි ලකා අයියේ.,0
6969,මේක බලන්න නෝනා ඇස් ඇරලා,0
6970,මේක බලන්නම ඕන එකක්,0
6971,මේක බලන්නම ඕන වීඩියෝ එකක්,0
6972,මේක බලලාවත් තේරූම් ගත්තේ නෑ කියන්නෙ උන් ගෝම් බෙට්ටේ තියෙන රූපීයලත් දිවේන් ගන්න උන්,0
6973,මේක බැක්ටීරියාවක් නෙමෙයි වෛරසයක් කියලා කෞරුත් මුට කියලා දීල නැද්ද ☹️✋,1
6974,මේක බැලුවට පස්සේ කුබියෝ අයෙමත් මුල ඉදල බලන්න හිතුනේ මට විතරද,0
6975,මේක බුදුන්ගේ දේශය නිසා තමයි උබලා වගේ ගොන් හරක් රටින් පන්නන්නෙ.ඉපදුන රටට ගරහන සක්කිලි ගෑනු. තොගේ මෝල් අමරුවට 5 ක් හදා ගත්තට අනිත් උන් පල්ලිද ඔයිට වඩා හදන්න එපා පඩියත් තොට මදි වෙයි,1
6976,මේක මරු... එල කිරි,0
6977,මේක මුළු ලෝකෙම අසරණ උන මොහොතක්. ඉස්තුතියි . ආඩම්බරයි ඔබ ගැන,0
6978,මේක මේ ගැනිගෙ මෝඩකම.පව්.ලංකාවේ ඉපදුනාට...ඒකිගේ ජාතකේ ලියවිලා තියෙන්නේ ...අධ්‍යාපනයක් නැති එවුන්...විශේෂයෙන්ම මුල අමතක එවුන්.එන්න දෙන්න හොද නෑ..ඕකිට ලංකාවට.,1
6979,මේක ලංකාව වල් ඌරො.කොරෝන වලින් වල් ඌරො මැරුණම මෙහේ වලලන්න බෑ.උබට ඕනමනම් අරාබියට අරන් ගිහින් වලලගනින්... මෙච්චර තේරෙන සිංහලෙන් කියලත් තේරෙන්නෙ නෑ මුන්ට.,1
6980,මේක ලන්කාව...උබේ පැහැදිලි කිරීම් අවශ්‍ය නෑ....මැරෙන්න හේතුව කොරෝන නම් මොකා උනත් පුච්චනව...,1
6981,"මේක සෑම පැයකට වරක් ම සෑම විද්‍යුත් නාලිකාවක ම ප්‍රචාරය කළ යුතුයි. නැත්තන් යූ ටියුබ් එකටයි , fb එකටයි සීමා වෙනවා. මේක යා යුත්තන්ට යන්න නම් රූපවාහිනි නාලිකාවල ප්‍රචාරය කළ යුතුයි.",0
6982,මේක සිරා.. පුලුවන්නම් හඩකවලා හරි සබ් එක්ක හරි ආයෙත් දාන්න..,0
6983,මේක සුපිරි,0
6984,මේක හිරේ ඉන්න ඕනි එකෙක්,1
6985,මේක ෆේක් අකවුන්ට් එකක්,0
6986,මේකට දෙමල උපසිරසි දාන්න කියල ඉල්ලීමක් තියෙනව....,0
6987,මේකට මාමගෙන් කන පැලෙන්න කමෙන්ට් එකක් වැටුන් නැත්නම් මට ඉජු ඉජු කියපන්....,0
6988,මේකටත් කොරනවද දන්නෑ,1
6989,මේකත් දෙපාරක් බලන්න හිතෙනවා කියන්නේ. කූඹියෝ 2 එනකම් බලන් ඉන්න එවුන් තමයි,0
6990,මේකත් දෙපාරක් බැලුවා...,0
6991,මේකත් බලන්නම ඕන එකක්!,0
6992,මේකත් බලාගෙනම යන්ඩ ඉතින්,0
6993,මේකනම් බලන්නම ඕනි වීඩියෝ එකක් .නියමයි,0
6994,මේකයි අක්කෙ ඔහේ වෙන දේවල් දකින්නෙ ඕගොල්ලෝ මෙහි වෙන දේවල් දැනෙන්නෙ දකින්නේ අපි.මොන දේ කියලා හරි මොනවා කරලා හරි ශ්‍රී ලංකා රජය යම් තාක් මේක පාලනය කරගෙන තියෙනවා.ඉතාලියට ඒක කරගන්න බැරි බැරි වෙලා තියෙනවා කාගෙ හරිවැරැද්ද ලොකු දුර්වල තාවයක් තියෙනවා ඒකනෙ එච්චරට පැතිරුනේ.ඔයගොල්ලො ඔයගොල්ලන්ගේ අඩුපාඩු හදාගෙන කොහොම හරි බේරෙන්න ඔයා කියපු සමහර දේවල් ඇත්ත කිව්වා පෙන්නල දුන්නට බොහොම ස්තූතියි.අපි අපිට පුළුවන් උපරිමය කරලා බේරෙන්න බලන්නම්.මේ ගානින් කන්ට්‍රෝල් කරගෙන ඉන්න පොලිස් මාධ්‍ය ප්‍රකාශක පොලිස්පති ලොකු මෙහෙයක් කරනවා.ඔයාලාගේ පොලිස්සිය හමුදාව අපි නම් දැක්කේ නෑ.මේ වගේ මාධ්‍ය ප්‍රකාශක කෙනෙක් අපේ රටේ ඉන්න එක ගැන අපි ගොඩක් සතුටු වෙනවා.ඒ මනුස්සයව අධෛර්ය කරන්න එපා.අනවශ්‍ය පීඩනයක් දෙන්න එපා.අපි ඔක්කොම ශ්‍රී ලාංකිකයෝ නේ ?,1
6995,මේකයි උඹල ගැන අපි බලන්න උඹල අපි ගැන බලන්න එපැයි බැල්ලියේ මේ රට දාල ගිය තොපිට මොන බල්ලො හුකල කොහේ මැරිල ගියත් අපිට කමක් නෑ තොපේ පැන යාමේ ජාන නිසානෙ බැල්ලියේ තොපේ උං ඉතාලියට වසංගතේ ආව වෙලාවෙ ලංකාවට පැන්නෙ පණ බේරගන්න තෝ ඔහොම කිව්වට. අනික තොපි ඇවිල්ල ඉතාලියත් කන්න ගියාපු හිඟන හැත්තක්නෙ මෙහෙ රෙන්න ලැට් නැතුව ඉඳල බෝට්ටුවෙන් ගිහින් මෙහෙ ඇවිල්ල කොමඩ් හොයන හුත්තියො යකෝ තෝ ඉතාලියට ගිහිල්ල හම සුදු උනාට තොගේ බලු ගති ඇරිල නෑ ඒක පේනව තොගේ බලු කටෙන්. තොගේ ලමයින්ගෙවත් මිනී එවන්න කොහොමත් එපා අපිට දැං බල්ලො වලලනවට වඩා වැඩ ඕන තරම් තියනව කෝලං හුත්තියේ මෙහෙ මිනිස්සු කලබල වෙලා තියනව ඒ මොකද චීනෙන් නෙවෙයි මේ වසංගතේ ලංකාවට ආවෙ තොපේම බලු ගිය හැත්තගෙං හුත්තියේ තොපි නාකින්ට වේසකං කරගෙන දිගටම හිටපං තොපි නිසා තමයි ඉන්න නියම සිංහලයො ගැන මිනිස්සු වැරදියට හිතන්නෙ.,1
6996,මේකයි ජනප්‍රිය සහ හොදම අතර වෙනස.. මෙක නියම වඩක්..,0
6997,මේකා මනුෂ්‍යයෙක්ද?,1
6998,මේකා සමාජ අධ්‍යනය පාස් ද බලපල්ලා,1
6999,මේකි අත්තන අැටකාලද කොහෙද,1
7000,මේකි අම්මගෙන් බඩෙන් එලියට ගන්න දොස්තරලා එන්න ඇති,1
7001,මේකි අවජාතක ව්දිහට ලමයි හදාගෙන ඉන්නෙ,1
7002,මේකි ඉල්ලන් කෑමක් මේ.,1
7003,මේකි කසිප්පු ගහලා ද,1
7004,මේකි කෑ ගහන කෑ ගැහිල්ලට මේකි ලංකාවේ හිටියා නම් ළමයි පහම හදන්නේ නෝර්මල්. ඒකයි අපේ වෛද්‍ය විද්‍යාව,1
7005,මේකි කුඩු ගංජා කසිප්පු තුනම එකට ගහාලද කෙහෙද කතා කරන විලාසය,1
7006,මේකි කොහොමත් ලංකාවෙ හිටියම් පුක පලාගෙන වාසනාවකට තමයි මෙහෙන් ගියේ.යකෝ මෙහෙ හොද නැත්තම් මෙහෙ පොලීසියෙන් ඔහෙට මොනා කිව්වම මොකද.ලංකාවෙ ඉපදිලා ගිහිං තොපි පුක දුන්නාට මව් රට බල්ලට දාල අපිට කරන්න දෙයක් නෑ. ලැට් එකක් කඩන් කාපන් ලමයි එක්ක ඊටවඩා හොදයි,1
7007,මේකි ගේ අම්මාට හුකතියේන්න පොන්නයේක්,1
7008,මේකි ජෙප්පියක් වෙන්න ඇති,1
7009,මේකි දෙමලෙක් බැදගෙන ඇති සුවර් එකටම පර වේසී,1
7010,මේකි නම් මෙහෙ ඉද්දි මීගමුවෙ කරෝල විකුනපු එකියක්ද කොහෙද බලපල්ලා හාලි කට,1
7011,මේකි නිකන් අර මායා film එකේ ඉදපු පොන්නයා වගේ පේන්නෙ මට විතරයි ද ?,1
7012,මේකි නියම කේප්ප වැස්සියෙක්.....,1
7013,මේකි බඩුවක්ද කොහෙද...,1
7014,මේකි මහ වේසීයක්,1
7015,මේකි මැතිවරණ කොමසාරිස්ද,1
7016,මේකි මෙච්චර දෙයක් සිංහල වචන වලින්ම කිවුවනේ. පට්ට වෙ..,1
7017,මේකි ලංකාවට අවොත් ගමේ එවුන් දැනගන්න ඕන සලකන්න,1
7018,මේකි ලංකාවෙ හිටියනම් .කොරෝනා නෙමේ ඔක්කොම වසංගත මෙහෙ එනවා,1
7019,මේකි හිතන් ඉන්නව ඇත්තෙ 25කෙල්ල කියල හැට පැනපු නාකි වේසි තෝ ලන්කාවට පුළුවන් නම් වරෙන් තොට පෙන්නන්නම් ලන්කාවෙ 25කෙල්ලො වේසි තොගේ කට පලල ලුනු දානව පට්ට වේසි ලන්කාවට ආවොත්,1
7020,මේකිගෙ මෙහේ ගෙවල් අහල පහල එවුන් තමයි බලාගන්න ඕන. මරනයකට හරි ලංකාවට ආවොත් අම්බානක නෙලන්න.,1
7021,මේකිගෙ මෙහේ පවුල් හිටං කොන් කරල දාන්න ඕන. එතකොට තමයි ඕකුංට තේරෙන්නෙ.,1
7022,"මේකිගෙ ලමයි 5ස් දෙනාටයි , මිනිහටයි කොරෝනා හැදිලා මැරිලම යන්න ඕනේ,",1
7023,මේකිගෙ ලමයි පස් දෙනා අරගෙන තියන්නෙ කටින්ද කොහෙද.,1
7024,"මේකිගේ ආච්චිට හාල් ගරන්න යකෝ අපේ ශ්‍රීලංකාවට නේද මේ බනින්නේ, තොගේ කටේ.......... මදි යකෝ ",1
7025,මේකිගේ කටට හොඳක් වෙන්නෙපා.තොට හෙටම කොරෝනා හැදියන්.ලංකාව මෙහෙම බේරිලා තියෙන්නේ මේ යන වැඩ පිළිවෙළ නිසා.උඹලා වගේම එවුන් ta ඕනම නැහැ.,1
7026,මේකිගේ බෙලෙක් කටේ සද්දෙට ඔලුව කකියනවා...අපොයි ඉතාලිය...කොරෝනා .....යන්නකෝ ඔයා මේකිගේ කටට...,1
7027,මේකිගේ මුණ පාන් පිටි තවරාගෙන 25.කෙල්ල වෙන්න හදනවා .නාකිය balli අපි ඉන්නෙත් වල ඒත් අපි අපේ ආදරෙයි අපිත් කට්ට කාගෙන ඉන්නේ රටට ආදරේ නිසා ...,1
7028,මේකිට අද බල්ලෙක් ගහනවා,1
7029,මේකිට අර්ෂස් ද බන්....,1
7030,මේකිට අවුරුදු 25පෙනුමක් තියෙනවද බන් මගේ ඇස් පෙනිමේ දුර්වල කමක්ද මන්න්දා මට නම් පේන්නෙම හොදම ගනිකාවක් වගේ මන් දැක්කෙ නෑ තවම මේ වගේ ගෑනියෙක් අවුරුදු 5ක්වෙලත් තාම අනේ මන්දා මේකිට මොනා වෙලාද මේ. තව ටික දවසකින් කියනව මේකිට පිස්සු කියලා,1
7031,මේකිට කොරොනා හැදෙනව බලන්නකි බරපතලව,1
7032,මේකිට කොරෝනා වල මූලික අවස්ථාව වගේ ...ලගපාත අය පරිස්සමින්,1
7033,මේකිට කොරෝනා හැදෙන්න ඕන ලංකාවේ අයගේ අගේ තේරෙන්න,1
7034,මේකිට කෝරොනා අමාරුවට වඩා මෝල් අමාරුව ඔලුවට ගහාලා වගේ,1
7035,මේකිට නම් රට.කනවා,1
7036,මේකිට පිස්සු,1
7037,මේකිට පිස්සු අපේ රට ශ්‍රීලංකාව කියන එක අමතක වෙලා ගිහින් බැල්ලිට අපි කොච්චර පිට රටවල් වල ඇවිත් හම්බ කරන්නේ නැති බැරි කම් නිසා මේ ගැනී මව් රට අමතක කරපු ගැනියෙක් අපොයි අපි බලන් ඉන්නේ අපේ කල සිමාව ඉවර වෙන්නේ කවද්ද ලංකාවට යන්න කියලා.,1
7038,මේකිට පිස්සු ඇදල දන්නෑනෙ පොඩ්ඩක් සෙට් කරන්න ඕන,1
7039,මේකිට පිස්සු හැදිලා ද,1
7040,මේකිට පොලිමෙ තියල වෙඩි තියන්න ඕන පට්ට,1
7041,මේකිට මිනිහේක් නැද්ද හිට්‍යනම් කන පලලා මුල්ලෙ තියලා. අර ඉන්න එකා මිනිහා නෙවෙයිද කොහෙද? නැත්නම් උත් දාර පොන්නයෙක්ද කොහෙද,1
7042,මේකිට මෝලේ අමාරුවක් නූගත් ගෑනියෙක්,1
7043,"මේකිට හරි හමන් ජාතකය නැති නිසයි මේ වගේ කතා කරන්නේ ,,,හැටකට හැම නිච්ච එකියක් ,,,අනේ තොගේ හැදියාව ,,,කට නිකං කක්කුස්සි කටක් වගේ",1
7044,මේකිට හෝදක් වේන්න එපා,1
7045,"මේකිටනම් කටේම කොරොනා, පිස්සු හොදටම පව් අපි අනුකම්පා කරමු,",1
7046,මේකිව න් පැන්නූවොත් කොහොම තියෙයිද,1
7047,මේකී මහා ජරා ගෑනීයෙක්,1
7048,"මේකීට කොරෝනා ඇදීලා ද?බැල්ලියක් වගේ බුරාගෙන"" බුරාගෙන්"" යන්නේ",1
7049,මේකෙ ටැමිල් වර්ශන් එකක් හැදුනොත් තවත් ප්‍රයොජනවන් වේවි ...,0
7050,මේකෙ ප්‍රියන්තයට ගුණසේකර කියලත් කියනවා.. ඒක මාට්ටු උනේ නැද්ද කාටවත්...,0
7051,මේකෙත් වෙනමම ආතල් එකක් තියෙනවා!!,0
7052,මේකේ දෙවැනි එක දීපල්ලකො,0
7053,මේගැනිගේ කතාවෙන් හැසිරිමෙන් තේරුම් ගන්න පුලුවන් සුපිරිම නම්බර්වන්ගනිකාවක් ත්කියලා පවු අනේ මේ ගැනිටවයස නැතිලු තවහදන්න්න පුලුවන්ලු කවුද මේ පාර හදල දෙන්න කැමති,1
7054,මේගෑනිවනම් ලංකාවට එන්න තියන්න එපා,1
7055,මේතාක් දැකපු covid-19 ගැන දැනුවත් කිරීමේ හොදම video එක,0
7056,මේන්න මේකා එක එක කතා කියනවා මූ දන්න මගුල මුංට මැරිච්ච මිනිය පුච්චනකොට අමාරූ නම් අර පනපිටින් හරක් මරනකොට හරක්ට සනීප ඇති නේද ඔය ගොං කතා අපිට කියන්න එපා,1
7057,මේන්න..මේක උදේ හවස පාවිච්චියට ගනින්..එතකොට මොලේ පෑදෙනවා ..,1
7058,මේවගේ ගැහැණු නිසා මුළු ගැහැණු සන්හතියම ඉවරයි උබ ලංකාවට නම් එන්න එපා තෝ කොරෝනා හැදිලා ම මැරිලා පලයන් බැල්ලි,1
7059,මේවගේ මිත්‍යාව පතුරන අයට පියවර ගන්න බැරිද නීතියෙන්,0
7060,මේවගේ මිනිස්සු ජන නායකයන්ද? මේ වගේ මොහොතන ජනතාව සංසුන්ව තබා ගැනීම සැමගේ වගකීමක්.,0
7061,මේවගේ ෆ්ට්ට වේසියක් හදන්නඩ ලාංකික යෙක්ගෙ පයියා නැග්ගනේ. රෙද්දෙන් පිහින්නැතුව .,1
7062,"මේවා ලස්සණයි.. ආදරෙයි.. ඒත් මෙහෙම ඒවා වැඩිය දානකොට,, මෙතුමාත් නිකං සජිත් සහ සජිත්ගෙ නෝනා වගේ විහිළුවක් වත් වෙයිද.. අනේ එහෙම නොවේවා මෙතුමා අති ගෞරවණීය චරිතයක්නේ..",0
